# t er pr apr br abr
1.628000000000000000e+03 2.496440000000000000e+05 2.281220000000000000e+05 2.391170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.629000000000000000e+03 2.496450000000000000e+05 2.281370000000000000e+05 2.391170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.630000000000000000e+03 2.496460000000000000e+05 2.281460000000000000e+05 2.391180000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.631000000000000000e+03 2.496510000000000000e+05 2.281660000000000000e+05 2.391230000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.632000000000000000e+03 2.496530000000000000e+05 2.281810000000000000e+05 2.391350000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.633000000000000000e+03 2.496540000000000000e+05 2.281920000000000000e+05 2.391510000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.634000000000000000e+03 2.496550000000000000e+05 2.282150000000000000e+05 2.391560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.635000000000000000e+03 2.496570000000000000e+05 2.282290000000000000e+05 2.391600000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.636000000000000000e+03 2.496610000000000000e+05 2.282430000000000000e+05 2.391630000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.637000000000000000e+03 2.496620000000000000e+05 2.282550000000000000e+05 2.391640000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.638000000000000000e+03 2.496630000000000000e+05 2.282680000000000000e+05 2.391680000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.639000000000000000e+03 2.496630000000000000e+05 2.282820000000000000e+05 2.391710000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.640000000000000000e+03 2.496650000000000000e+05 2.282960000000000000e+05 2.391780000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.641000000000000000e+03 2.496670000000000000e+05 2.283130000000000000e+05 2.391820000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.642000000000000000e+03 2.496680000000000000e+05 2.283250000000000000e+05 2.391930000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.643000000000000000e+03 2.496690000000000000e+05 2.283380000000000000e+05 2.391980000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.644000000000000000e+03 2.496700000000000000e+05 2.283490000000000000e+05 2.392070000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.645000000000000000e+03 2.496700000000000000e+05 2.283610000000000000e+05 2.392080000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.646000000000000000e+03 2.496710000000000000e+05 2.283790000000000000e+05 2.392100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.647000000000000000e+03 2.496740000000000000e+05 2.283900000000000000e+05 2.392160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.648000000000000000e+03 2.496760000000000000e+05 2.284070000000000000e+05 2.392210000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.649000000000000000e+03 2.496760000000000000e+05 2.284230000000000000e+05 2.392230000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.650000000000000000e+03 2.496760000000000000e+05 2.284350000000000000e+05 2.392280000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.651000000000000000e+03 2.496810000000000000e+05 2.284480000000000000e+05 2.392300000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.652000000000000000e+03 2.496810000000000000e+05 2.284620000000000000e+05 2.392340000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.653000000000000000e+03 2.496840000000000000e+05 2.284710000000000000e+05 2.392410000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.654000000000000000e+03 2.496850000000000000e+05 2.284870000000000000e+05 2.392750000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.655000000000000000e+03 2.496870000000000000e+05 2.285020000000000000e+05 2.392880000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.656000000000000000e+03 2.496870000000000000e+05 2.285170000000000000e+05 2.392910000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.657000000000000000e+03 2.496900000000000000e+05 2.285260000000000000e+05 2.392920000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.658000000000000000e+03 2.496920000000000000e+05 2.285400000000000000e+05 2.393010000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.659000000000000000e+03 2.496930000000000000e+05 2.285500000000000000e+05 2.393030000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.660000000000000000e+03 2.496940000000000000e+05 2.285680000000000000e+05 2.393090000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.661000000000000000e+03 2.496970000000000000e+05 2.285820000000000000e+05 2.393420000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.662000000000000000e+03 2.496970000000000000e+05 2.286030000000000000e+05 2.393450000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.663000000000000000e+03 2.496980000000000000e+05 2.286160000000000000e+05 2.393490000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.664000000000000000e+03 2.497010000000000000e+05 2.286310000000000000e+05 2.393630000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.665000000000000000e+03 2.497010000000000000e+05 2.286420000000000000e+05 2.393660000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.666000000000000000e+03 2.497030000000000000e+05 2.286620000000000000e+05 2.393670000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.667000000000000000e+03 2.497060000000000000e+05 2.286780000000000000e+05 2.393670000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.668000000000000000e+03 2.497080000000000000e+05 2.286950000000000000e+05 2.393710000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.669000000000000000e+03 2.497110000000000000e+05 2.287020000000000000e+05 2.393810000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.670000000000000000e+03 2.497130000000000000e+05 2.287150000000000000e+05 2.394100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.671000000000000000e+03 2.497130000000000000e+05 2.287270000000000000e+05 2.394130000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.672000000000000000e+03 2.497160000000000000e+05 2.287430000000000000e+05 2.394190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.673000000000000000e+03 2.497170000000000000e+05 2.287540000000000000e+05 2.394240000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.674000000000000000e+03 2.497170000000000000e+05 2.287660000000000000e+05 2.394270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.675000000000000000e+03 2.497170000000000000e+05 2.287740000000000000e+05 2.394290000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.676000000000000000e+03 2.497190000000000000e+05 2.287910000000000000e+05 2.394380000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.677000000000000000e+03 2.497210000000000000e+05 2.287990000000000000e+05 2.394520000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.678000000000000000e+03 2.497230000000000000e+05 2.288110000000000000e+05 2.394610000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.679000000000000000e+03 2.497230000000000000e+05 2.288210000000000000e+05 2.394620000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.680000000000000000e+03 2.497240000000000000e+05 2.288270000000000000e+05 2.394650000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.681000000000000000e+03 2.497240000000000000e+05 2.288430000000000000e+05 2.394810000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.682000000000000000e+03 2.497240000000000000e+05 2.288630000000000000e+05 2.394820000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.683000000000000000e+03 2.497270000000000000e+05 2.288690000000000000e+05 2.394970000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.684000000000000000e+03 2.497280000000000000e+05 2.288900000000000000e+05 2.395010000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.685000000000000000e+03 2.497290000000000000e+05 2.289040000000000000e+05 2.395020000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.686000000000000000e+03 2.497290000000000000e+05 2.289180000000000000e+05 2.395170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.687000000000000000e+03 2.497300000000000000e+05 2.289360000000000000e+05 2.395190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.688000000000000000e+03 2.497330000000000000e+05 2.289480000000000000e+05 2.395340000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.689000000000000000e+03 2.497340000000000000e+05 2.289590000000000000e+05 2.395360000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.690000000000000000e+03 2.497350000000000000e+05 2.289700000000000000e+05 2.395400000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.691000000000000000e+03 2.497350000000000000e+05 2.289800000000000000e+05 2.395440000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.692000000000000000e+03 2.497370000000000000e+05 2.289890000000000000e+05 2.395450000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.693000000000000000e+03 2.497380000000000000e+05 2.290080000000000000e+05 2.395490000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.694000000000000000e+03 2.497400000000000000e+05 2.290240000000000000e+05 2.395500000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.695000000000000000e+03 2.497400000000000000e+05 2.290350000000000000e+05 2.395610000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.696000000000000000e+03 2.497420000000000000e+05 2.290450000000000000e+05 2.395680000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.697000000000000000e+03 2.497430000000000000e+05 2.290580000000000000e+05 2.395740000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.698000000000000000e+03 2.497430000000000000e+05 2.290740000000000000e+05 2.395790000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.699000000000000000e+03 2.497430000000000000e+05 2.290860000000000000e+05 2.395920000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.700000000000000000e+03 2.497430000000000000e+05 2.291010000000000000e+05 2.395950000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.701000000000000000e+03 2.497430000000000000e+05 2.291180000000000000e+05 2.396010000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.702000000000000000e+03 2.497460000000000000e+05 2.291270000000000000e+05 2.396040000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.703000000000000000e+03 2.497460000000000000e+05 2.291390000000000000e+05 2.396090000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.704000000000000000e+03 2.497490000000000000e+05 2.291470000000000000e+05 2.396100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.705000000000000000e+03 2.497500000000000000e+05 2.291590000000000000e+05 2.396170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.706000000000000000e+03 2.497510000000000000e+05 2.291710000000000000e+05 2.396220000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.707000000000000000e+03 2.497520000000000000e+05 2.291820000000000000e+05 2.396270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.708000000000000000e+03 2.497520000000000000e+05 2.291920000000000000e+05 2.396410000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.709000000000000000e+03 2.497520000000000000e+05 2.292040000000000000e+05 2.396500000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.710000000000000000e+03 2.497530000000000000e+05 2.292180000000000000e+05 2.396540000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.711000000000000000e+03 2.497550000000000000e+05 2.292270000000000000e+05 2.396640000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.712000000000000000e+03 2.497550000000000000e+05 2.292400000000000000e+05 2.396680000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.713000000000000000e+03 2.497580000000000000e+05 2.292510000000000000e+05 2.396760000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.714000000000000000e+03 2.497600000000000000e+05 2.292660000000000000e+05 2.396810000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.715000000000000000e+03 2.497600000000000000e+05 2.292770000000000000e+05 2.396860000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.716000000000000000e+03 2.497610000000000000e+05 2.292870000000000000e+05 2.396990000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.717000000000000000e+03 2.497620000000000000e+05 2.292980000000000000e+05 2.397030000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.718000000000000000e+03 2.497620000000000000e+05 2.293160000000000000e+05 2.397040000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.719000000000000000e+03 2.497640000000000000e+05 2.293290000000000000e+05 2.397200000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.720000000000000000e+03 2.497640000000000000e+05 2.293370000000000000e+05 2.397200000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.721000000000000000e+03 2.497650000000000000e+05 2.293480000000000000e+05 2.397240000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.722000000000000000e+03 2.497670000000000000e+05 2.293580000000000000e+05 2.397260000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.723000000000000000e+03 2.497680000000000000e+05 2.293710000000000000e+05 2.397300000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.724000000000000000e+03 2.497700000000000000e+05 2.293830000000000000e+05 2.397420000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.725000000000000000e+03 2.497710000000000000e+05 2.293950000000000000e+05 2.397510000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.726000000000000000e+03 2.497710000000000000e+05 2.294100000000000000e+05 2.397540000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.727000000000000000e+03 2.497710000000000000e+05 2.294310000000000000e+05 2.397590000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.728000000000000000e+03 2.497720000000000000e+05 2.294410000000000000e+05 2.397590000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.729000000000000000e+03 2.497720000000000000e+05 2.294500000000000000e+05 2.397700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.730000000000000000e+03 2.497730000000000000e+05 2.294620000000000000e+05 2.397780000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.731000000000000000e+03 2.497730000000000000e+05 2.294730000000000000e+05 2.397850000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.732000000000000000e+03 2.497760000000000000e+05 2.294880000000000000e+05 2.397900000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
1.733000000000000000e+03 2.497780000000000000e+05 2.294960000000000000e+05 2.398010000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
